dataset_id,persistentUrl,publicationdate,title,subject,keywordValue,keywordVocabulary,keywordVocabularyURI
52588,https://doi.org/10.7910/DVN/28703,2015-01-16,Increasing Food Security and Farming System Resilience in East Africa through Wide-Scale Adoption of Climate-Smart Agricultural Practices,Social Sciences,Mitigation,,
52588,https://doi.org/10.7910/DVN/28703,2015-01-16,Increasing Food Security and Farming System Resilience in East Africa through Wide-Scale Adoption of Climate-Smart Agricultural Practices,Other,Climate Smart Agriculture,,
52588,https://doi.org/10.7910/DVN/28703,2015-01-16,Increasing Food Security and Farming System Resilience in East Africa through Wide-Scale Adoption of Climate-Smart Agricultural Practices,Other,Food Security,,
52588,https://doi.org/10.7910/DVN/28703,2015-01-16,Increasing Food Security and Farming System Resilience in East Africa through Wide-Scale Adoption of Climate-Smart Agricultural Practices,Other,Land Health,,
52588,https://doi.org/10.7910/DVN/28703,2015-01-16,Increasing Food Security and Farming System Resilience in East Africa through Wide-Scale Adoption of Climate-Smart Agricultural Practices,Other,Soil,,
52588,https://doi.org/10.7910/DVN/28703,2015-01-16,Increasing Food Security and Farming System Resilience in East Africa through Wide-Scale Adoption of Climate-Smart Agricultural Practices,Other,Socio-Economic,,
52588,https://doi.org/10.7910/DVN/28703,2015-01-16,Increasing Food Security and Farming System Resilience in East Africa through Wide-Scale Adoption of Climate-Smart Agricultural Practices,Other,Adaptation,,
52588,https://doi.org/10.7910/DVN/28703,2015-01-16,Increasing Food Security and Farming System Resilience in East Africa through Wide-Scale Adoption of Climate-Smart Agricultural Practices,Other,Mitigation,,
52589,https://doi.org/10.7910/DVN/Q7PKLN,2012-06-08,CCAFS Organisational Baseline Study 2012,Earth and Environmental Sciences,,,
52589,https://doi.org/10.7910/DVN/Q7PKLN,2012-06-08,CCAFS Organisational Baseline Study 2012,"Medicine, Health and Life Sciences",,,
52589,https://doi.org/10.7910/DVN/Q7PKLN,2012-06-08,CCAFS Organisational Baseline Study 2012,Social Sciences,,,
52589,https://doi.org/10.7910/DVN/Q7PKLN,2012-06-08,CCAFS Organisational Baseline Study 2012,Other,,,
52590,https://doi.org/10.7910/DVN/28324,2014-12-19,CCAFS Gender Survey – Colombia Climate Smart Village,Earth and Environmental Sciences,Gender,,
52590,https://doi.org/10.7910/DVN/28324,2014-12-19,CCAFS Gender Survey – Colombia Climate Smart Village,Earth and Environmental Sciences,sex-disaggregated,,
52590,https://doi.org/10.7910/DVN/28324,2014-12-19,CCAFS Gender Survey – Colombia Climate Smart Village,Earth and Environmental Sciences,Adaptation,,
52590,https://doi.org/10.7910/DVN/28324,2014-12-19,CCAFS Gender Survey – Colombia Climate Smart Village,Earth and Environmental Sciences,Climate Smart Agriculture,,
52590,https://doi.org/10.7910/DVN/28324,2014-12-19,CCAFS Gender Survey – Colombia Climate Smart Village,Earth and Environmental Sciences,Socio-Economic,,
52590,https://doi.org/10.7910/DVN/28324,2014-12-19,CCAFS Gender Survey – Colombia Climate Smart Village,"Medicine, Health and Life Sciences",Gender,,
52590,https://doi.org/10.7910/DVN/28324,2014-12-19,CCAFS Gender Survey – Colombia Climate Smart Village,"Medicine, Health and Life Sciences",sex-disaggregated,,
52590,https://doi.org/10.7910/DVN/28324,2014-12-19,CCAFS Gender Survey – Colombia Climate Smart Village,"Medicine, Health and Life Sciences",Adaptation,,
52590,https://doi.org/10.7910/DVN/28324,2014-12-19,CCAFS Gender Survey – Colombia Climate Smart Village,"Medicine, Health and Life Sciences",Climate Smart Agriculture,,
52590,https://doi.org/10.7910/DVN/28324,2014-12-19,CCAFS Gender Survey – Colombia Climate Smart Village,"Medicine, Health and Life Sciences",Socio-Economic,,
52590,https://doi.org/10.7910/DVN/28324,2014-12-19,CCAFS Gender Survey – Colombia Climate Smart Village,Social Sciences,Gender,,
52590,https://doi.org/10.7910/DVN/28324,2014-12-19,CCAFS Gender Survey – Colombia Climate Smart Village,Social Sciences,sex-disaggregated,,
52590,https://doi.org/10.7910/DVN/28324,2014-12-19,CCAFS Gender Survey – Colombia Climate Smart Village,Social Sciences,Adaptation,,
52590,https://doi.org/10.7910/DVN/28324,2014-12-19,CCAFS Gender Survey – Colombia Climate Smart Village,Social Sciences,Climate Smart Agriculture,,
52590,https://doi.org/10.7910/DVN/28324,2014-12-19,CCAFS Gender Survey – Colombia Climate Smart Village,Social Sciences,Socio-Economic,,
52590,https://doi.org/10.7910/DVN/28324,2014-12-19,CCAFS Gender Survey – Colombia Climate Smart Village,Other,Gender,,
52590,https://doi.org/10.7910/DVN/28324,2014-12-19,CCAFS Gender Survey – Colombia Climate Smart Village,Other,sex-disaggregated,,
52590,https://doi.org/10.7910/DVN/28324,2014-12-19,CCAFS Gender Survey – Colombia Climate Smart Village,Other,Adaptation,,
52590,https://doi.org/10.7910/DVN/28324,2014-12-19,CCAFS Gender Survey – Colombia Climate Smart Village,Other,Climate Smart Agriculture,,
52590,https://doi.org/10.7910/DVN/28324,2014-12-19,CCAFS Gender Survey – Colombia Climate Smart Village,Other,Socio-Economic,,
52591,https://doi.org/10.7910/DVN/WQALYL,2011-07-01,CCAFS Village Baseline Study 2010-11,Earth and Environmental Sciences,,,
52591,https://doi.org/10.7910/DVN/WQALYL,2011-07-01,CCAFS Village Baseline Study 2010-11,"Medicine, Health and Life Sciences",,,
52591,https://doi.org/10.7910/DVN/WQALYL,2011-07-01,CCAFS Village Baseline Study 2010-11,Social Sciences,,,
52591,https://doi.org/10.7910/DVN/WQALYL,2011-07-01,CCAFS Village Baseline Study 2010-11,Other,,,
52592,https://doi.org/10.7910/DVN/24751,2014-02-20,Impact Lite Dataset,Earth and Environmental Sciences,"household, production systems, food consumption, land, labour, on farm and off farm income, asset, gender, livestock, crops, inputs, activities",,
52592,https://doi.org/10.7910/DVN/24751,2014-02-20,Impact Lite Dataset,"Medicine, Health and Life Sciences","household, production systems, food consumption, land, labour, on farm and off farm income, asset, gender, livestock, crops, inputs, activities",,
52592,https://doi.org/10.7910/DVN/24751,2014-02-20,Impact Lite Dataset,Social Sciences,"household, production systems, food consumption, land, labour, on farm and off farm income, asset, gender, livestock, crops, inputs, activities",,
52592,https://doi.org/10.7910/DVN/24751,2014-02-20,Impact Lite Dataset,Other,"household, production systems, food consumption, land, labour, on farm and off farm income, asset, gender, livestock, crops, inputs, activities",,
52593,https://doi.org/10.7910/DVN/24451,2014-02-14,"Playing Out Transformative Adaptation in CCAFS Benchmark Sites in East Africa: ""When, Where, How and With Whom?""",Earth and Environmental Sciences,Socio-Economic; Soil; Land Health; Adaptation; Climate Smart Agriculture,,
52593,https://doi.org/10.7910/DVN/24451,2014-02-14,"Playing Out Transformative Adaptation in CCAFS Benchmark Sites in East Africa: ""When, Where, How and With Whom?""","Medicine, Health and Life Sciences",Socio-Economic; Soil; Land Health; Adaptation; Climate Smart Agriculture,,
52593,https://doi.org/10.7910/DVN/24451,2014-02-14,"Playing Out Transformative Adaptation in CCAFS Benchmark Sites in East Africa: ""When, Where, How and With Whom?""",Social Sciences,Socio-Economic; Soil; Land Health; Adaptation; Climate Smart Agriculture,,
52593,https://doi.org/10.7910/DVN/24451,2014-02-14,"Playing Out Transformative Adaptation in CCAFS Benchmark Sites in East Africa: ""When, Where, How and With Whom?""",Other,Socio-Economic; Soil; Land Health; Adaptation; Climate Smart Agriculture,,
52594,https://doi.org/10.7910/DVN/UJENX3,2013-09-17,Gender Household Survey,Earth and Environmental Sciences,Gender,,
52594,https://doi.org/10.7910/DVN/UJENX3,2013-09-17,Gender Household Survey,Earth and Environmental Sciences,Climate Change,,
52594,https://doi.org/10.7910/DVN/UJENX3,2013-09-17,Gender Household Survey,"Medicine, Health and Life Sciences",Gender,,
52594,https://doi.org/10.7910/DVN/UJENX3,2013-09-17,Gender Household Survey,"Medicine, Health and Life Sciences",Climate Change,,
52594,https://doi.org/10.7910/DVN/UJENX3,2013-09-17,Gender Household Survey,Social Sciences,Gender,,
52594,https://doi.org/10.7910/DVN/UJENX3,2013-09-17,Gender Household Survey,Social Sciences,Climate Change,,
52594,https://doi.org/10.7910/DVN/UJENX3,2013-09-17,Gender Household Survey,Other,Gender,,
52594,https://doi.org/10.7910/DVN/UJENX3,2013-09-17,Gender Household Survey,Other,Climate Change,,
52595,https://doi.org/10.7910/DVN/9JATRI,2012-11-29,,,,,
52596,https://doi.org/10.7910/DVN/TAYREB,2012-11-26,,,,,
52597,https://doi.org/10.7910/DVN/UYYQ8E,2012-11-29,,,,,
2693316,https://doi.org/10.7910/DVN/IUJQZV,2015-08-04,CCAFS Household Baseline Survey 2010-2012,Earth and Environmental Sciences,,,
2693316,https://doi.org/10.7910/DVN/IUJQZV,2015-08-04,CCAFS Household Baseline Survey 2010-2012,"Medicine, Health and Life Sciences",,,
2693316,https://doi.org/10.7910/DVN/IUJQZV,2015-08-04,CCAFS Household Baseline Survey 2010-2012,Social Sciences,,,
2693316,https://doi.org/10.7910/DVN/IUJQZV,2015-08-04,CCAFS Household Baseline Survey 2010-2012,Other,,,
2732024,https://doi.org/10.7910/DVN/PWVLTU,2015-11-26,"CCAFS Household Baseline Study, Latin America & South East Asia (2014-2015)",Earth and Environmental Sciences,,,
2732024,https://doi.org/10.7910/DVN/PWVLTU,2015-11-26,"CCAFS Household Baseline Study, Latin America & South East Asia (2014-2015)","Medicine, Health and Life Sciences",,,
2732024,https://doi.org/10.7910/DVN/PWVLTU,2015-11-26,"CCAFS Household Baseline Study, Latin America & South East Asia (2014-2015)",Social Sciences,,,
2732024,https://doi.org/10.7910/DVN/PWVLTU,2015-11-26,"CCAFS Household Baseline Study, Latin America & South East Asia (2014-2015)",Other,,,
3002279,https://doi.org/10.7910/DVN/UZTB3O,2017-02-21,CCAFS Gender Survey – Nicaragua Climate Smart Village,Agricultural Sciences,Gender,,
3002279,https://doi.org/10.7910/DVN/UZTB3O,2017-02-21,CCAFS Gender Survey – Nicaragua Climate Smart Village,Agricultural Sciences,Adaptation,,
3002279,https://doi.org/10.7910/DVN/UZTB3O,2017-02-21,CCAFS Gender Survey – Nicaragua Climate Smart Village,Agricultural Sciences,Climate Smart Agriculture,,
3002279,https://doi.org/10.7910/DVN/UZTB3O,2017-02-21,CCAFS Gender Survey – Nicaragua Climate Smart Village,Agricultural Sciences,Socio-Economic,,
3002279,https://doi.org/10.7910/DVN/UZTB3O,2017-02-21,CCAFS Gender Survey – Nicaragua Climate Smart Village,Agricultural Sciences,sex-disaggragated data,,
3002279,https://doi.org/10.7910/DVN/UZTB3O,2017-02-21,CCAFS Gender Survey – Nicaragua Climate Smart Village,Social Sciences,Gender,,
3002279,https://doi.org/10.7910/DVN/UZTB3O,2017-02-21,CCAFS Gender Survey – Nicaragua Climate Smart Village,Social Sciences,Adaptation,,
3002279,https://doi.org/10.7910/DVN/UZTB3O,2017-02-21,CCAFS Gender Survey – Nicaragua Climate Smart Village,Social Sciences,Climate Smart Agriculture,,
3002279,https://doi.org/10.7910/DVN/UZTB3O,2017-02-21,CCAFS Gender Survey – Nicaragua Climate Smart Village,Social Sciences,Socio-Economic,,
3002279,https://doi.org/10.7910/DVN/UZTB3O,2017-02-21,CCAFS Gender Survey – Nicaragua Climate Smart Village,Social Sciences,sex-disaggragated data,,
3002286,https://doi.org/10.7910/DVN/JY6IOL,2017-02-21,CCAFS Gender Survey – Northern Uganda,Earth and Environmental Sciences,Gender,,
3002286,https://doi.org/10.7910/DVN/JY6IOL,2017-02-21,CCAFS Gender Survey – Northern Uganda,Earth and Environmental Sciences,Adaptation,,
3002286,https://doi.org/10.7910/DVN/JY6IOL,2017-02-21,CCAFS Gender Survey – Northern Uganda,Earth and Environmental Sciences,Climate Smart Agriculture,,
3002286,https://doi.org/10.7910/DVN/JY6IOL,2017-02-21,CCAFS Gender Survey – Northern Uganda,Earth and Environmental Sciences,Socio-Economic,,
3002286,https://doi.org/10.7910/DVN/JY6IOL,2017-02-21,CCAFS Gender Survey – Northern Uganda,Earth and Environmental Sciences,sex-disaggregated,,
3002286,https://doi.org/10.7910/DVN/JY6IOL,2017-02-21,CCAFS Gender Survey – Northern Uganda,"Medicine, Health and Life Sciences",Gender,,
3002286,https://doi.org/10.7910/DVN/JY6IOL,2017-02-21,CCAFS Gender Survey – Northern Uganda,"Medicine, Health and Life Sciences",Adaptation,,
3002286,https://doi.org/10.7910/DVN/JY6IOL,2017-02-21,CCAFS Gender Survey – Northern Uganda,"Medicine, Health and Life Sciences",Climate Smart Agriculture,,
3002286,https://doi.org/10.7910/DVN/JY6IOL,2017-02-21,CCAFS Gender Survey – Northern Uganda,"Medicine, Health and Life Sciences",Socio-Economic,,
3002286,https://doi.org/10.7910/DVN/JY6IOL,2017-02-21,CCAFS Gender Survey – Northern Uganda,"Medicine, Health and Life Sciences",sex-disaggregated,,
3002286,https://doi.org/10.7910/DVN/JY6IOL,2017-02-21,CCAFS Gender Survey – Northern Uganda,Social Sciences,Gender,,
3002286,https://doi.org/10.7910/DVN/JY6IOL,2017-02-21,CCAFS Gender Survey – Northern Uganda,Social Sciences,Adaptation,,
3002286,https://doi.org/10.7910/DVN/JY6IOL,2017-02-21,CCAFS Gender Survey – Northern Uganda,Social Sciences,Climate Smart Agriculture,,
3002286,https://doi.org/10.7910/DVN/JY6IOL,2017-02-21,CCAFS Gender Survey – Northern Uganda,Social Sciences,Socio-Economic,,
3002286,https://doi.org/10.7910/DVN/JY6IOL,2017-02-21,CCAFS Gender Survey – Northern Uganda,Social Sciences,sex-disaggregated,,
3640680,https://doi.org/10.7910/DVN/FNWDAX,2019-12-02,2018- CSA Monitoring –  Cauca Climate Smart-Village (Colombia),Agricultural Sciences,Monitoring,AGROVOC,http://aims.fao.org/aos/agrovoc/c_4911
3640680,https://doi.org/10.7910/DVN/FNWDAX,2019-12-02,2018- CSA Monitoring –  Cauca Climate Smart-Village (Colombia),Agricultural Sciences,Climate Smart Agriculture,AGROVOC,http://aims.fao.org/aos/agrovoc/c_1361789093890
3640680,https://doi.org/10.7910/DVN/FNWDAX,2019-12-02,2018- CSA Monitoring –  Cauca Climate Smart-Village (Colombia),Agricultural Sciences,Households,AGROVOC,http://aims.fao.org/aos/agrovoc/c_3676
3640680,https://doi.org/10.7910/DVN/FNWDAX,2019-12-02,2018- CSA Monitoring –  Cauca Climate Smart-Village (Colombia),Agricultural Sciences,Livelihoods,AGROVOC,http://aims.fao.org/aos/agrovoc/c_1374498089962
3640680,https://doi.org/10.7910/DVN/FNWDAX,2019-12-02,2018- CSA Monitoring –  Cauca Climate Smart-Village (Colombia),Agricultural Sciences,Adaptation,AGROVOC,http://aims.fao.org/aos/agrovoc/c_117
3640680,https://doi.org/10.7910/DVN/FNWDAX,2019-12-02,2018- CSA Monitoring –  Cauca Climate Smart-Village (Colombia),Agricultural Sciences,Food Security,AGROVOC,http://aims.fao.org/aos/agrovoc/c_10967
3640680,https://doi.org/10.7910/DVN/FNWDAX,2019-12-02,2018- CSA Monitoring –  Cauca Climate Smart-Village (Colombia),Agricultural Sciences,Climate Shocks,Other,
3640680,https://doi.org/10.7910/DVN/FNWDAX,2019-12-02,2018- CSA Monitoring –  Cauca Climate Smart-Village (Colombia),Agricultural Sciences,Latin America and the Caribbean,CIAT Region,
3640680,https://doi.org/10.7910/DVN/FNWDAX,2019-12-02,2018- CSA Monitoring –  Cauca Climate Smart-Village (Colombia),Agricultural Sciences,Decision and Policy Analysis - DAPA,CIAT Research Area,
3643762,https://doi.org/10.7910/DVN/3GICDI,2019-12-11,2018- CSA Monitoring: Olopa Climate Smart-Village (Guatemala),Agricultural Sciences,Monitoring,AGROVOC,http://aims.fao.org/aos/agrovoc/c_4911
3643762,https://doi.org/10.7910/DVN/3GICDI,2019-12-11,2018- CSA Monitoring: Olopa Climate Smart-Village (Guatemala),Agricultural Sciences,Climate Smart Agriculture,AGROVOC,http://aims.fao.org/aos/agrovoc/c_1361789093890
3643762,https://doi.org/10.7910/DVN/3GICDI,2019-12-11,2018- CSA Monitoring: Olopa Climate Smart-Village (Guatemala),Agricultural Sciences,Households,AGROVOC,http://aims.fao.org/aos/agrovoc/c_3676
3643762,https://doi.org/10.7910/DVN/3GICDI,2019-12-11,2018- CSA Monitoring: Olopa Climate Smart-Village (Guatemala),Agricultural Sciences,Livelihoods,AGROVOC,http://aims.fao.org/aos/agrovoc/c_1374498089962
3643762,https://doi.org/10.7910/DVN/3GICDI,2019-12-11,2018- CSA Monitoring: Olopa Climate Smart-Village (Guatemala),Agricultural Sciences,Adaptation,AGROVOC,http://aims.fao.org/aos/agrovoc/c_117
3643762,https://doi.org/10.7910/DVN/3GICDI,2019-12-11,2018- CSA Monitoring: Olopa Climate Smart-Village (Guatemala),Agricultural Sciences,Food Security,AGROVOC,http://aims.fao.org/aos/agrovoc/c_10967
3643762,https://doi.org/10.7910/DVN/3GICDI,2019-12-11,2018- CSA Monitoring: Olopa Climate Smart-Village (Guatemala),Agricultural Sciences,Climate Shocks,,
3643762,https://doi.org/10.7910/DVN/3GICDI,2019-12-11,2018- CSA Monitoring: Olopa Climate Smart-Village (Guatemala),Agricultural Sciences,Latin America and the Caribbean,CIAT Region,
3643762,https://doi.org/10.7910/DVN/3GICDI,2019-12-11,2018- CSA Monitoring: Olopa Climate Smart-Village (Guatemala),Agricultural Sciences,Decision and Policy Analysis - DAPA,CIAT Research Area,
3643762,https://doi.org/10.7910/DVN/3GICDI,2019-12-11,2018- CSA Monitoring: Olopa Climate Smart-Village (Guatemala),Earth and Environmental Sciences,Monitoring,AGROVOC,http://aims.fao.org/aos/agrovoc/c_4911
3643762,https://doi.org/10.7910/DVN/3GICDI,2019-12-11,2018- CSA Monitoring: Olopa Climate Smart-Village (Guatemala),Earth and Environmental Sciences,Climate Smart Agriculture,AGROVOC,http://aims.fao.org/aos/agrovoc/c_1361789093890
3643762,https://doi.org/10.7910/DVN/3GICDI,2019-12-11,2018- CSA Monitoring: Olopa Climate Smart-Village (Guatemala),Earth and Environmental Sciences,Households,AGROVOC,http://aims.fao.org/aos/agrovoc/c_3676
3643762,https://doi.org/10.7910/DVN/3GICDI,2019-12-11,2018- CSA Monitoring: Olopa Climate Smart-Village (Guatemala),Earth and Environmental Sciences,Livelihoods,AGROVOC,http://aims.fao.org/aos/agrovoc/c_1374498089962
3643762,https://doi.org/10.7910/DVN/3GICDI,2019-12-11,2018- CSA Monitoring: Olopa Climate Smart-Village (Guatemala),Earth and Environmental Sciences,Adaptation,AGROVOC,http://aims.fao.org/aos/agrovoc/c_117
3643762,https://doi.org/10.7910/DVN/3GICDI,2019-12-11,2018- CSA Monitoring: Olopa Climate Smart-Village (Guatemala),Earth and Environmental Sciences,Food Security,AGROVOC,http://aims.fao.org/aos/agrovoc/c_10967
3643762,https://doi.org/10.7910/DVN/3GICDI,2019-12-11,2018- CSA Monitoring: Olopa Climate Smart-Village (Guatemala),Earth and Environmental Sciences,Climate Shocks,,
3643762,https://doi.org/10.7910/DVN/3GICDI,2019-12-11,2018- CSA Monitoring: Olopa Climate Smart-Village (Guatemala),Earth and Environmental Sciences,Latin America and the Caribbean,CIAT Region,
3643762,https://doi.org/10.7910/DVN/3GICDI,2019-12-11,2018- CSA Monitoring: Olopa Climate Smart-Village (Guatemala),Earth and Environmental Sciences,Decision and Policy Analysis - DAPA,CIAT Research Area,
3644418,https://doi.org/10.7910/DVN/INK5IM,2019-12-11,2018- CSA Monitoring: Santa Rita Climate Smart-Village (Honduras),Agricultural Sciences,Monitoring,AGROVOC,http://aims.fao.org/aos/agrovoc/c_4911
3644418,https://doi.org/10.7910/DVN/INK5IM,2019-12-11,2018- CSA Monitoring: Santa Rita Climate Smart-Village (Honduras),Agricultural Sciences,Climate Smart Agriculture,AGROVOC,http://aims.fao.org/aos/agrovoc/c_1361789093890
3644418,https://doi.org/10.7910/DVN/INK5IM,2019-12-11,2018- CSA Monitoring: Santa Rita Climate Smart-Village (Honduras),Agricultural Sciences,Households,AGROVOC,http://aims.fao.org/aos/agrovoc/c_3676
3644418,https://doi.org/10.7910/DVN/INK5IM,2019-12-11,2018- CSA Monitoring: Santa Rita Climate Smart-Village (Honduras),Agricultural Sciences,Livelihoods,AGROVOC,http://aims.fao.org/aos/agrovoc/c_1374498089962
3644418,https://doi.org/10.7910/DVN/INK5IM,2019-12-11,2018- CSA Monitoring: Santa Rita Climate Smart-Village (Honduras),Agricultural Sciences,Adaptation,AGROVOC,http://aims.fao.org/aos/agrovoc/c_117
3644418,https://doi.org/10.7910/DVN/INK5IM,2019-12-11,2018- CSA Monitoring: Santa Rita Climate Smart-Village (Honduras),Agricultural Sciences,Food Security,AGROVOC,http://aims.fao.org/aos/agrovoc/c_10967
3644418,https://doi.org/10.7910/DVN/INK5IM,2019-12-11,2018- CSA Monitoring: Santa Rita Climate Smart-Village (Honduras),Agricultural Sciences,Climate Shocks,,
3644418,https://doi.org/10.7910/DVN/INK5IM,2019-12-11,2018- CSA Monitoring: Santa Rita Climate Smart-Village (Honduras),Agricultural Sciences,Latin America and the Caribbean,CIAT Region,
3644418,https://doi.org/10.7910/DVN/INK5IM,2019-12-11,2018- CSA Monitoring: Santa Rita Climate Smart-Village (Honduras),Agricultural Sciences,Decision and Policy Analysis - DAPA,CIAT Research Area,
3644418,https://doi.org/10.7910/DVN/INK5IM,2019-12-11,2018- CSA Monitoring: Santa Rita Climate Smart-Village (Honduras),Earth and Environmental Sciences,Monitoring,AGROVOC,http://aims.fao.org/aos/agrovoc/c_4911
3644418,https://doi.org/10.7910/DVN/INK5IM,2019-12-11,2018- CSA Monitoring: Santa Rita Climate Smart-Village (Honduras),Earth and Environmental Sciences,Climate Smart Agriculture,AGROVOC,http://aims.fao.org/aos/agrovoc/c_1361789093890
3644418,https://doi.org/10.7910/DVN/INK5IM,2019-12-11,2018- CSA Monitoring: Santa Rita Climate Smart-Village (Honduras),Earth and Environmental Sciences,Households,AGROVOC,http://aims.fao.org/aos/agrovoc/c_3676
3644418,https://doi.org/10.7910/DVN/INK5IM,2019-12-11,2018- CSA Monitoring: Santa Rita Climate Smart-Village (Honduras),Earth and Environmental Sciences,Livelihoods,AGROVOC,http://aims.fao.org/aos/agrovoc/c_1374498089962
3644418,https://doi.org/10.7910/DVN/INK5IM,2019-12-11,2018- CSA Monitoring: Santa Rita Climate Smart-Village (Honduras),Earth and Environmental Sciences,Adaptation,AGROVOC,http://aims.fao.org/aos/agrovoc/c_117
3644418,https://doi.org/10.7910/DVN/INK5IM,2019-12-11,2018- CSA Monitoring: Santa Rita Climate Smart-Village (Honduras),Earth and Environmental Sciences,Food Security,AGROVOC,http://aims.fao.org/aos/agrovoc/c_10967
3644418,https://doi.org/10.7910/DVN/INK5IM,2019-12-11,2018- CSA Monitoring: Santa Rita Climate Smart-Village (Honduras),Earth and Environmental Sciences,Climate Shocks,,
3644418,https://doi.org/10.7910/DVN/INK5IM,2019-12-11,2018- CSA Monitoring: Santa Rita Climate Smart-Village (Honduras),Earth and Environmental Sciences,Latin America and the Caribbean,CIAT Region,
3644418,https://doi.org/10.7910/DVN/INK5IM,2019-12-11,2018- CSA Monitoring: Santa Rita Climate Smart-Village (Honduras),Earth and Environmental Sciences,Decision and Policy Analysis - DAPA,CIAT Research Area,
3644486,https://doi.org/10.7910/DVN/IAWC28,2019-12-11,2018  - CSA Monitoring: Tuma La Dalia Climate-Smart Village (Nicaragua),Agricultural Sciences,Monitoring,AGROVOC,http://aims.fao.org/aos/agrovoc/c_4911
