dataset_id,persistentUrl,publicationdate,title,subject,keywordValue,keywordVocabulary,keywordVocabularyURI
3205029,https://doi.org/10.7910/DVN/3QZUZI,2018-08-07,Replication Data for: An investigation of women participation in fish value chains and value chain governance in Malawi: A case of Msaka on Lake Malawi and Kachulu on Lake Chilwa,Social Sciences,Fish value chain,,
3205029,https://doi.org/10.7910/DVN/3QZUZI,2018-08-07,Replication Data for: An investigation of women participation in fish value chains and value chain governance in Malawi: A case of Msaka on Lake Malawi and Kachulu on Lake Chilwa,Social Sciences,Value chain governance,,
3205029,https://doi.org/10.7910/DVN/3QZUZI,2018-08-07,Replication Data for: An investigation of women participation in fish value chains and value chain governance in Malawi: A case of Msaka on Lake Malawi and Kachulu on Lake Chilwa,Social Sciences,Small-scale fisheries,AGROVOC,http://aims.fao.org/aos/agrovoc/c_331367
3205029,https://doi.org/10.7910/DVN/3QZUZI,2018-08-07,Replication Data for: An investigation of women participation in fish value chains and value chain governance in Malawi: A case of Msaka on Lake Malawi and Kachulu on Lake Chilwa,Social Sciences,Malawi,AGROVOC,http://aims.fao.org/aos/agrovoc/c_4532
3205038,https://doi.org/10.7910/DVN/VYTJBX,2018-09-04,Economic analysis of fish markets and trade flow of fish products along Nigerian borders,Social Sciences,Market Structure,AGROVOC,http://aims.fao.org/aos/agrovoc/c_12405
3205038,https://doi.org/10.7910/DVN/VYTJBX,2018-09-04,Economic analysis of fish markets and trade flow of fish products along Nigerian borders,Social Sciences,Profitability,AGROVOC,http://aims.fao.org/aos/agrovoc/c_6214
3205038,https://doi.org/10.7910/DVN/VYTJBX,2018-09-04,Economic analysis of fish markets and trade flow of fish products along Nigerian borders,Social Sciences,Gini coefficient,,
3205038,https://doi.org/10.7910/DVN/VYTJBX,2018-09-04,Economic analysis of fish markets and trade flow of fish products along Nigerian borders,Social Sciences,Intra-regional fish trade,,
3205054,https://doi.org/10.7910/DVN/MNTT7L,2018-09-04,"State of Lake Victoria Dagaa (Rastrineobola Argentea): Quantity, Quality, Value Addition, Utilization and Trade in the East African Region for Improved Nutrition, Food Security and Income",Social Sciences,,,
3208187,https://doi.org/10.7910/DVN/6LEU9O,2018-09-04,Replication Data for: Sibship assignment to the founders of a Bangladeshi Catla catla breeding population: data,"Medicine, Health and Life Sciences",Breeding,AGROVOC,http://aims.fao.org/aos/agrovoc/c_49902
3208187,https://doi.org/10.7910/DVN/6LEU9O,2018-09-04,Replication Data for: Sibship assignment to the founders of a Bangladeshi Catla catla breeding population: data,"Medicine, Health and Life Sciences",Carp,AGROVOC,http://aims.fao.org/aos/agrovoc/c_1334
3208187,https://doi.org/10.7910/DVN/6LEU9O,2018-09-04,Replication Data for: Sibship assignment to the founders of a Bangladeshi Catla catla breeding population: data,"Medicine, Health and Life Sciences",Genetics,AGROVOC,http://aims.fao.org/aos/agrovoc/c_3222
3208187,https://doi.org/10.7910/DVN/6LEU9O,2018-09-04,Replication Data for: Sibship assignment to the founders of a Bangladeshi Catla catla breeding population: data,"Medicine, Health and Life Sciences",Fish seed,,
3213719,https://doi.org/10.7910/DVN/ZDGJ7S,2018-09-04,"Consumption Patterns, Market and Value Chain Analysis of Fish in Gauteng Province, South Africa",Social Sciences,Fish Consumption,GACS,http://id.agrisemantics.org/gacs/C30047
3213719,https://doi.org/10.7910/DVN/ZDGJ7S,2018-09-04,"Consumption Patterns, Market and Value Chain Analysis of Fish in Gauteng Province, South Africa",Social Sciences,Willingness to pay,GACS,http://id.agrisemantics.org/gacs/C13770
3213721,https://doi.org/10.7910/DVN/GWUUCF,2018-09-04,Replication Data for: Assessment of the Efficiency of Fish Marketing Channels in the Lake Kainji Inland Fisheries and along Nigeria-Niger Border,Social Sciences,Marketing  Channels,AGROVOC,http://aims.fao.org/aos/agrovoc/c_4622
3213721,https://doi.org/10.7910/DVN/GWUUCF,2018-09-04,Replication Data for: Assessment of the Efficiency of Fish Marketing Channels in the Lake Kainji Inland Fisheries and along Nigeria-Niger Border,Social Sciences,Profitability,AGROVOC,http://aims.fao.org/aos/agrovoc/c_6214
3213721,https://doi.org/10.7910/DVN/GWUUCF,2018-09-04,Replication Data for: Assessment of the Efficiency of Fish Marketing Channels in the Lake Kainji Inland Fisheries and along Nigeria-Niger Border,Social Sciences,Marketing  Efficiency,,
3213721,https://doi.org/10.7910/DVN/GWUUCF,2018-09-04,Replication Data for: Assessment of the Efficiency of Fish Marketing Channels in the Lake Kainji Inland Fisheries and along Nigeria-Niger Border,Social Sciences,Gini  coefficient,,
3213721,https://doi.org/10.7910/DVN/GWUUCF,2018-09-04,Replication Data for: Assessment of the Efficiency of Fish Marketing Channels in the Lake Kainji Inland Fisheries and along Nigeria-Niger Border,Social Sciences,Performance,GACS,http://id.agrisemantics.org/gacs/C4544
3213723,https://doi.org/10.7910/DVN/TAG3RZ,2018-09-04,Replication Data for: Assessment of Marketing Nodes and Structure for Fish Trade along Nigeria-Cameroon-Chad Border,Social Sciences,Marketing nodes,,
3213723,https://doi.org/10.7910/DVN/TAG3RZ,2018-09-04,Replication Data for: Assessment of Marketing Nodes and Structure for Fish Trade along Nigeria-Cameroon-Chad Border,Social Sciences,Fish Trade,GACS,http://id.agrisemantics.org/gacs/C14668
3213723,https://doi.org/10.7910/DVN/TAG3RZ,2018-09-04,Replication Data for: Assessment of Marketing Nodes and Structure for Fish Trade along Nigeria-Cameroon-Chad Border,Social Sciences,Profitability,AGROVOC,http://aims.fao.org/aos/agrovoc/c_6214
3213723,https://doi.org/10.7910/DVN/TAG3RZ,2018-09-04,Replication Data for: Assessment of Marketing Nodes and Structure for Fish Trade along Nigeria-Cameroon-Chad Border,Social Sciences,Gini coefficient,,
3213723,https://doi.org/10.7910/DVN/TAG3RZ,2018-09-04,Replication Data for: Assessment of Marketing Nodes and Structure for Fish Trade along Nigeria-Cameroon-Chad Border,Social Sciences,Herfindahl index,,
3220779,https://doi.org/10.7910/DVN/QQHE0E,2018-09-12,Blue Economy Challenge - Malaysia,Agricultural Sciences,,,
3220896,https://doi.org/10.7910/DVN/1732LM,2018-09-12,"The Assessment of Species and Performances in Small-scale Shrimp Farming in Aceh, Indonesia",Social Sciences,,,
3230158,https://doi.org/10.7910/DVN/YGT1BU,2018-09-23,Replication Data for: When is a fisher (not) a fisher? Factors that influence the decision to report fishing as an occupation in rural Cambodia,Social Sciences,Rural households,,
3230158,https://doi.org/10.7910/DVN/YGT1BU,2018-09-23,Replication Data for: When is a fisher (not) a fisher? Factors that influence the decision to report fishing as an occupation in rural Cambodia,Social Sciences,Livelihoods,AGROVOC,http://aims.fao.org/aos/agrovoc/c_1374498089962
3230158,https://doi.org/10.7910/DVN/YGT1BU,2018-09-23,Replication Data for: When is a fisher (not) a fisher? Factors that influence the decision to report fishing as an occupation in rural Cambodia,Social Sciences,Fishing dependency,,
3233765,https://doi.org/10.7910/DVN/0YPGIT,2018-09-30,Replication Data for: Social and gender analysis to inform the design and piloting of gender transformative approaches,Social Sciences,Social and gender analysis,,
3233765,https://doi.org/10.7910/DVN/0YPGIT,2018-09-30,Replication Data for: Social and gender analysis to inform the design and piloting of gender transformative approaches,Social Sciences,gender transformative approaches,,
3233766,https://doi.org/10.7910/DVN/LFDERG,2018-09-30,Replication Data for: Women’s Empowerment in Fisheries Index,Social Sciences,women’s empowerment,,
3233766,https://doi.org/10.7910/DVN/LFDERG,2018-09-30,Replication Data for: Women’s Empowerment in Fisheries Index,Social Sciences,fisheries,AGROVOC,http://aims.fao.org/aos/agrovoc/c_2934
3233766,https://doi.org/10.7910/DVN/LFDERG,2018-09-30,Replication Data for: Women’s Empowerment in Fisheries Index,Social Sciences,decision making,AGROVOC,http://aims.fao.org/aos/agrovoc/c_2147
3233766,https://doi.org/10.7910/DVN/LFDERG,2018-09-30,Replication Data for: Women’s Empowerment in Fisheries Index,Social Sciences,asset ownership,,
3233767,https://doi.org/10.7910/DVN/BSBIWE,2018-09-30,"Participatory action research fish feed trials with smallholder farmers in Northern Province, Zambia",Social Sciences,fish feed,GACS,http://id.agrisemantics.org/gacs/C25815
3233767,https://doi.org/10.7910/DVN/BSBIWE,2018-09-30,"Participatory action research fish feed trials with smallholder farmers in Northern Province, Zambia",Social Sciences,participatory action research,,
3233767,https://doi.org/10.7910/DVN/BSBIWE,2018-09-30,"Participatory action research fish feed trials with smallholder farmers in Northern Province, Zambia",Social Sciences,trials,AGROVOC,http://aims.fao.org/aos/agrovoc/c_2758
3233767,https://doi.org/10.7910/DVN/BSBIWE,2018-09-30,"Participatory action research fish feed trials with smallholder farmers in Northern Province, Zambia",Social Sciences,smallholder farmers,,
3246575,https://doi.org/10.7910/DVN/KKKEZM,2018-10-25,Replication Data for: Gendered selection trait preferences for farmed tilapia in Egypt,Social Sciences,Fish Traits & Preferences,,
3246575,https://doi.org/10.7910/DVN/KKKEZM,2018-10-25,Replication Data for: Gendered selection trait preferences for farmed tilapia in Egypt,Social Sciences,Poor Markets,,
3246575,https://doi.org/10.7910/DVN/KKKEZM,2018-10-25,Replication Data for: Gendered selection trait preferences for farmed tilapia in Egypt,Social Sciences,Gender-responsive Fish Breeding,,
3246575,https://doi.org/10.7910/DVN/KKKEZM,2018-10-25,Replication Data for: Gendered selection trait preferences for farmed tilapia in Egypt,Social Sciences,Gender,AGROVOC,http://aims.fao.org/aos/agrovoc/c_34835
3308427,https://doi.org/10.7910/DVN/Z61OAQ,2018-11-05,Replication Data for: Increasing fish farm profitability through aquaculture best management practice training in Egypt,Social Sciences,Aquaculture,AGROVOC,http://aims.fao.org/aos/agrovoc/c_550
3308427,https://doi.org/10.7910/DVN/Z61OAQ,2018-11-05,Replication Data for: Increasing fish farm profitability through aquaculture best management practice training in Egypt,Social Sciences,Egypt,AGROVOC,http://aims.fao.org/aos/agrovoc/c_2503
3308427,https://doi.org/10.7910/DVN/Z61OAQ,2018-11-05,Replication Data for: Increasing fish farm profitability through aquaculture best management practice training in Egypt,Social Sciences,Tilapia,AGROVOC,http://aims.fao.org/aos/agrovoc/c_32720
3308427,https://doi.org/10.7910/DVN/Z61OAQ,2018-11-05,Replication Data for: Increasing fish farm profitability through aquaculture best management practice training in Egypt,Social Sciences,Best management practices,GACS,http://id.agrisemantics.org/gacs/C14526
3308427,https://doi.org/10.7910/DVN/Z61OAQ,2018-11-05,Replication Data for: Increasing fish farm profitability through aquaculture best management practice training in Egypt,Social Sciences,Training-of-trainers,,
3308427,https://doi.org/10.7910/DVN/Z61OAQ,2018-11-05,Replication Data for: Increasing fish farm profitability through aquaculture best management practice training in Egypt,Social Sciences,Profits,,
3308427,https://doi.org/10.7910/DVN/Z61OAQ,2018-11-05,Replication Data for: Increasing fish farm profitability through aquaculture best management practice training in Egypt,Social Sciences,Feed efficiency,AGROVOC,http://aims.fao.org/aos/agrovoc/c_16125
3308429,https://doi.org/10.7910/DVN/JNJIUK,2018-11-05,Replication Data for: Technical characteristics and economic performance of commercial tilapia hatcheries applying different management systems in Egypt,Social Sciences,aquaculture,AGROVOC,http://aims.fao.org/aos/agrovoc/c_550
3308429,https://doi.org/10.7910/DVN/JNJIUK,2018-11-05,Replication Data for: Technical characteristics and economic performance of commercial tilapia hatcheries applying different management systems in Egypt,Social Sciences,fish larvae,AGROVOC,http://aims.fao.org/aos/agrovoc/c_2924
3308429,https://doi.org/10.7910/DVN/JNJIUK,2018-11-05,Replication Data for: Technical characteristics and economic performance of commercial tilapia hatcheries applying different management systems in Egypt,Social Sciences,management,AGROVOC,http://aims.fao.org/aos/agrovoc/c_16086
3308429,https://doi.org/10.7910/DVN/JNJIUK,2018-11-05,Replication Data for: Technical characteristics and economic performance of commercial tilapia hatcheries applying different management systems in Egypt,Social Sciences,roes,AGROVOC,http://aims.fao.org/aos/agrovoc/c_6634
3308429,https://doi.org/10.7910/DVN/JNJIUK,2018-11-05,Replication Data for: Technical characteristics and economic performance of commercial tilapia hatcheries applying different management systems in Egypt,Social Sciences,tilapia,AGROVOC,http://aims.fao.org/aos/agrovoc/c_32720
3308431,https://doi.org/10.7910/DVN/9XO0HB,2018-11-05,Replication Data for: Value chain analysis of Egyptian fish seed production,Social Sciences,Tilapia hatchery,,
3308431,https://doi.org/10.7910/DVN/9XO0HB,2018-11-05,Replication Data for: Value chain analysis of Egyptian fish seed production,Social Sciences,Seed value chain,,
3308431,https://doi.org/10.7910/DVN/9XO0HB,2018-11-05,Replication Data for: Value chain analysis of Egyptian fish seed production,Social Sciences,Fry traders,,
3308431,https://doi.org/10.7910/DVN/9XO0HB,2018-11-05,Replication Data for: Value chain analysis of Egyptian fish seed production,Social Sciences,Critical factors,,
3308431,https://doi.org/10.7910/DVN/9XO0HB,2018-11-05,Replication Data for: Value chain analysis of Egyptian fish seed production,Social Sciences,Analysis,AGROVOC,http://aims.fao.org/aos/agrovoc/c_49928
3308431,https://doi.org/10.7910/DVN/9XO0HB,2018-11-05,Replication Data for: Value chain analysis of Egyptian fish seed production,Social Sciences,Egypt,AGROVOC,http://aims.fao.org/aos/agrovoc/c_2503
3323228,https://doi.org/10.7910/DVN/13KIPQ,2018-12-03,"Replication Data for the Survey of dietary intakes of the urban poor in Dhaka City, Bangladesh","Medicine, Health and Life Sciences",Fish,AGROVOC,http://aims.fao.org/aos/agrovoc/c_15903
3323228,https://doi.org/10.7910/DVN/13KIPQ,2018-12-03,"Replication Data for the Survey of dietary intakes of the urban poor in Dhaka City, Bangladesh","Medicine, Health and Life Sciences",Small fish,,
3323228,https://doi.org/10.7910/DVN/13KIPQ,2018-12-03,"Replication Data for the Survey of dietary intakes of the urban poor in Dhaka City, Bangladesh","Medicine, Health and Life Sciences",Human nutrition,AGROVOC,http://aims.fao.org/aos/agrovoc/c_27933
3323228,https://doi.org/10.7910/DVN/13KIPQ,2018-12-03,"Replication Data for the Survey of dietary intakes of the urban poor in Dhaka City, Bangladesh","Medicine, Health and Life Sciences",Food security,AGROVOC,http://aims.fao.org/aos/agrovoc/c_10967
3323228,https://doi.org/10.7910/DVN/13KIPQ,2018-12-03,"Replication Data for the Survey of dietary intakes of the urban poor in Dhaka City, Bangladesh","Medicine, Health and Life Sciences",Urban poor,AGROVOC,http://aims.fao.org/aos/agrovoc/c_8085
3323228,https://doi.org/10.7910/DVN/13KIPQ,2018-12-03,"Replication Data for the Survey of dietary intakes of the urban poor in Dhaka City, Bangladesh","Medicine, Health and Life Sciences",Dietary recall,,
3338311,https://doi.org/10.7910/DVN/TMUJ7X,2019-01-08,"Auki fish market survey, Solomon Islands",Social Sciences,Market,AGROVOC,http://aims.fao.org/aos/agrovoc/c_4626
3338311,https://doi.org/10.7910/DVN/TMUJ7X,2019-01-08,"Auki fish market survey, Solomon Islands",Social Sciences,Fish,AGROVOC,http://aims.fao.org/aos/agrovoc/c_15903
3338311,https://doi.org/10.7910/DVN/TMUJ7X,2019-01-08,"Auki fish market survey, Solomon Islands",Social Sciences,Solomon Islands,AGROVOC,http://aims.fao.org/aos/agrovoc/c_7230
3338311,https://doi.org/10.7910/DVN/TMUJ7X,2019-01-08,"Auki fish market survey, Solomon Islands",Social Sciences,Livelihoods,AGROVOC,http://aims.fao.org/aos/agrovoc/c_1374498089962
3338311,https://doi.org/10.7910/DVN/TMUJ7X,2019-01-08,"Auki fish market survey, Solomon Islands",Social Sciences,Food security,AGROVOC,http://aims.fao.org/aos/agrovoc/c_10967
3338314,https://doi.org/10.7910/DVN/7ASMDM,2019-01-08,Replication Data for: Human-crocodile conflict in Solomon Islands,Social Sciences,Crocodile,AGROVOC,http://aims.fao.org/aos/agrovoc/c_1962
3338314,https://doi.org/10.7910/DVN/7ASMDM,2019-01-08,Replication Data for: Human-crocodile conflict in Solomon Islands,Social Sciences,Human-crocodile conflicts,,
3338314,https://doi.org/10.7910/DVN/7ASMDM,2019-01-08,Replication Data for: Human-crocodile conflict in Solomon Islands,Social Sciences,Safety,AGROVOC,http://aims.fao.org/aos/agrovoc/c_6732
3338314,https://doi.org/10.7910/DVN/7ASMDM,2019-01-08,Replication Data for: Human-crocodile conflict in Solomon Islands,Social Sciences,Solomon Islands,AGROVOC,http://aims.fao.org/aos/agrovoc/c_7230
3338314,https://doi.org/10.7910/DVN/7ASMDM,2019-01-08,Replication Data for: Human-crocodile conflict in Solomon Islands,Social Sciences,Melanesia,,
3338314,https://doi.org/10.7910/DVN/7ASMDM,2019-01-08,Replication Data for: Human-crocodile conflict in Solomon Islands,Social Sciences,Pacific,AGROVOC,http://aims.fao.org/aos/agrovoc/c_5493
3348529,https://doi.org/10.7910/DVN/FZGI5D,2019-01-28,Assessing economic and welfare values of fish in the Lower Mekong Basin; Welfare Component,Social Sciences,Livelihoods,AGROVOC,http://aims.fao.org/aos/agrovoc/c_1374498089962
3348529,https://doi.org/10.7910/DVN/FZGI5D,2019-01-28,Assessing economic and welfare values of fish in the Lower Mekong Basin; Welfare Component,Social Sciences,Assets,AGROVOC,http://aims.fao.org/aos/agrovoc/c_677
3348529,https://doi.org/10.7910/DVN/FZGI5D,2019-01-28,Assessing economic and welfare values of fish in the Lower Mekong Basin; Welfare Component,Social Sciences,Cambodia,AGROVOC,http://aims.fao.org/aos/agrovoc/c_4073
3348529,https://doi.org/10.7910/DVN/FZGI5D,2019-01-28,Assessing economic and welfare values of fish in the Lower Mekong Basin; Welfare Component,Social Sciences,Socio-economics,GACS,http://id.agrisemantics.org/gacs/C3941
3348529,https://doi.org/10.7910/DVN/FZGI5D,2019-01-28,Assessing economic and welfare values of fish in the Lower Mekong Basin; Welfare Component,Social Sciences,Fish,AGROVOC,http://aims.fao.org/aos/agrovoc/c_15903
3373622,https://doi.org/10.7910/DVN/6AME7W,2019-02-28,Sing along: presenting Non-State Actors perspectives on coastal fisheries policy implementation,Social Sciences,Civil society,AGROVOC,http://aims.fao.org/aos/agrovoc/c_9000020
3373622,https://doi.org/10.7910/DVN/6AME7W,2019-02-28,Sing along: presenting Non-State Actors perspectives on coastal fisheries policy implementation,Social Sciences,Governance,AGROVOC,http://aims.fao.org/aos/agrovoc/c_37882
3373622,https://doi.org/10.7910/DVN/6AME7W,2019-02-28,Sing along: presenting Non-State Actors perspectives on coastal fisheries policy implementation,Social Sciences,Small-scale fisheries,AGROVOC,http://aims.fao.org/aos/agrovoc/c_331367
3373622,https://doi.org/10.7910/DVN/6AME7W,2019-02-28,Sing along: presenting Non-State Actors perspectives on coastal fisheries policy implementation,Social Sciences,Policy,,
3373622,https://doi.org/10.7910/DVN/6AME7W,2019-02-28,Sing along: presenting Non-State Actors perspectives on coastal fisheries policy implementation,Social Sciences,Fiji,AGROVOC,http://aims.fao.org/aos/agrovoc/c_2895
3373622,https://doi.org/10.7910/DVN/6AME7W,2019-02-28,Sing along: presenting Non-State Actors perspectives on coastal fisheries policy implementation,Social Sciences,Solomon Islands,AGROVOC,http://aims.fao.org/aos/agrovoc/c_7230
3373622,https://doi.org/10.7910/DVN/6AME7W,2019-02-28,Sing along: presenting Non-State Actors perspectives on coastal fisheries policy implementation,Social Sciences,Vanuatu,AGROVOC,http://aims.fao.org/aos/agrovoc/c_5159
3390921,https://doi.org/10.7910/DVN/ODBJ0G,2019-04-29,Private Sector Needs Assessment primary dataset,Social Sciences,Private sector,AGROVOC,http://aims.fao.org/aos/agrovoc/c_32525
3390921,https://doi.org/10.7910/DVN/ODBJ0G,2019-04-29,Private Sector Needs Assessment primary dataset,Social Sciences,Gender equality,AGROVOC,http://aims.fao.org/aos/agrovoc/c_03ae1678
3390921,https://doi.org/10.7910/DVN/ODBJ0G,2019-04-29,Private Sector Needs Assessment primary dataset,Social Sciences,Quality education,,
3390921,https://doi.org/10.7910/DVN/ODBJ0G,2019-04-29,Private Sector Needs Assessment primary dataset,Social Sciences,Human resource needs,AGROVOC,http://aims.fao.org/aos/agrovoc/c_3684
3390921,https://doi.org/10.7910/DVN/ODBJ0G,2019-04-29,Private Sector Needs Assessment primary dataset,Social Sciences,Gender & youth,,
3393452,https://doi.org/10.7910/DVN/GWTPTK,2019-04-03,MYCulture Project - Myanmar,Other,,,
3422157,https://doi.org/10.7910/DVN/BMNJPS,2019-04-29,Malaita fish catch survey,Other,,,
3450970,https://doi.org/10.7910/DVN/GA0NTB,2019-06-14,,,,,
3454988,https://doi.org/10.7910/DVN/YNVJXV,2019-06-25,Replication Data for: Comparison of Technical and Economic Performance of Fresh and Salted Fish Processors in Lake Nasser,Social Sciences,Value addition,,
3455466,https://doi.org/10.7910/DVN/0K3W7C,2019-06-26,Replication Data for: Catch trend and stock assessment of Hilsa Tenualosa ilisha using digital image measured length-frequency data,"Medicine, Health and Life Sciences",Catch trend,,
3455466,https://doi.org/10.7910/DVN/0K3W7C,2019-06-26,Replication Data for: Catch trend and stock assessment of Hilsa Tenualosa ilisha using digital image measured length-frequency data,"Medicine, Health and Life Sciences",Stock assessment,AGROVOC,http://aims.fao.org/aos/agrovoc/c_24251
3457339,https://doi.org/10.7910/DVN/COVGMO,2019-06-27,"Replication Data for: Influence of seasons, habitat sanctuaries, gears and environmental variables on the catches of hilsa shad (Tenualosa ilisha) in Bangladesh waters","Medicine, Health and Life Sciences",Influence of habitats on fish catch,,
3461870,https://doi.org/10.7910/DVN/5KTV2Q,2019-07-05,Replication Data for: Beneﬁts of stocking white spot syndrome virus infection free shrimp (Penaeus monodon) post larvae in extensive ghers of Bangladesh,"Medicine, Health and Life Sciences",WSSV,,
3461870,https://doi.org/10.7910/DVN/5KTV2Q,2019-07-05,Replication Data for: Beneﬁts of stocking white spot syndrome virus infection free shrimp (Penaeus monodon) post larvae in extensive ghers of Bangladesh,"Medicine, Health and Life Sciences",Shrimp disease,,
3462646,https://doi.org/10.7910/DVN/HGTZEP,2019-07-01,Smallholder Fish Farmers Population Dataset,Social Sciences,,,
3474989,https://doi.org/10.7910/DVN/ZDVCKE,2019-07-22,Replication Data for: Enhancing Social Resilience of the Coastal Fishing Communities: A Case Study of Hilsa (Tenualosa Ilisha H.) Fishery in Bangladesh,Social Sciences,Social Resilience,,
