dataset_id,persistentUrl,publicationdate,title,subject,keywordValue,keywordVocabulary,keywordVocabularyURI
3675128,https://doi.org/10.7910/DVN/KPVH8Q,2020-02-02,Pig production in Uganda - adapting to climate change,Social Sciences,Climate change adaptation,AGROVOC,http://aims.fao.org/aos/agrovoc/c_1374567058134
3675128,https://doi.org/10.7910/DVN/KPVH8Q,2020-02-02,Pig production in Uganda - adapting to climate change,Agricultural Sciences,Swine,AGROVOC,http://aims.fao.org/aos/agrovoc/c_7555
3675128,https://doi.org/10.7910/DVN/KPVH8Q,2020-02-02,Pig production in Uganda - adapting to climate change,Earth and Environmental Sciences,Swine,AGROVOC,http://aims.fao.org/aos/agrovoc/c_7555
3675128,https://doi.org/10.7910/DVN/KPVH8Q,2020-02-02,Pig production in Uganda - adapting to climate change,Social Sciences,Swine,AGROVOC,http://aims.fao.org/aos/agrovoc/c_7555
3675128,https://doi.org/10.7910/DVN/KPVH8Q,2020-02-02,Pig production in Uganda - adapting to climate change,Agricultural Sciences,Heat stress,AGROVOC,http://aims.fao.org/aos/agrovoc/c_11488
3675128,https://doi.org/10.7910/DVN/KPVH8Q,2020-02-02,Pig production in Uganda - adapting to climate change,Earth and Environmental Sciences,Heat stress,AGROVOC,http://aims.fao.org/aos/agrovoc/c_11488
3675128,https://doi.org/10.7910/DVN/KPVH8Q,2020-02-02,Pig production in Uganda - adapting to climate change,Social Sciences,Heat stress,AGROVOC,http://aims.fao.org/aos/agrovoc/c_11488
3675128,https://doi.org/10.7910/DVN/KPVH8Q,2020-02-02,Pig production in Uganda - adapting to climate change,Agricultural Sciences,Africa,Research Region,
3675128,https://doi.org/10.7910/DVN/KPVH8Q,2020-02-02,Pig production in Uganda - adapting to climate change,Earth and Environmental Sciences,Africa,Research Region,
3675128,https://doi.org/10.7910/DVN/KPVH8Q,2020-02-02,Pig production in Uganda - adapting to climate change,Social Sciences,Africa,Research Region,
3675128,https://doi.org/10.7910/DVN/KPVH8Q,2020-02-02,Pig production in Uganda - adapting to climate change,Agricultural Sciences,Crops for Nutrition and Health,Research Lever,
3675128,https://doi.org/10.7910/DVN/KPVH8Q,2020-02-02,Pig production in Uganda - adapting to climate change,Earth and Environmental Sciences,Crops for Nutrition and Health,Research Lever,
3675128,https://doi.org/10.7910/DVN/KPVH8Q,2020-02-02,Pig production in Uganda - adapting to climate change,Social Sciences,Crops for Nutrition and Health,Research Lever,
3675128,https://doi.org/10.7910/DVN/KPVH8Q,2020-02-02,Pig production in Uganda - adapting to climate change,Agricultural Sciences,CGIAR Research Program on Livestock,CGIAR Research Program,
3675128,https://doi.org/10.7910/DVN/KPVH8Q,2020-02-02,Pig production in Uganda - adapting to climate change,Earth and Environmental Sciences,CGIAR Research Program on Livestock,CGIAR Research Program,
3675128,https://doi.org/10.7910/DVN/KPVH8Q,2020-02-02,Pig production in Uganda - adapting to climate change,Social Sciences,CGIAR Research Program on Livestock,CGIAR Research Program,
3675166,https://doi.org/10.7910/DVN/EZDXPP,2020-02-02,Grass2Cash RHoMIS baseline survey in Kenya,Agricultural Sciences,Farming systems,AGROVOC,http://aims.fao.org/aos/agrovoc/c_2807
3675166,https://doi.org/10.7910/DVN/EZDXPP,2020-02-02,Grass2Cash RHoMIS baseline survey in Kenya,Earth and Environmental Sciences,Farming systems,AGROVOC,http://aims.fao.org/aos/agrovoc/c_2807
3675166,https://doi.org/10.7910/DVN/EZDXPP,2020-02-02,Grass2Cash RHoMIS baseline survey in Kenya,Social Sciences,Farming systems,AGROVOC,http://aims.fao.org/aos/agrovoc/c_2807
3675166,https://doi.org/10.7910/DVN/EZDXPP,2020-02-02,Grass2Cash RHoMIS baseline survey in Kenya,Agricultural Sciences,Household income,AGROVOC,http://aims.fao.org/aos/agrovoc/c_742cce5e
3675166,https://doi.org/10.7910/DVN/EZDXPP,2020-02-02,Grass2Cash RHoMIS baseline survey in Kenya,Earth and Environmental Sciences,Household income,AGROVOC,http://aims.fao.org/aos/agrovoc/c_742cce5e
3675166,https://doi.org/10.7910/DVN/EZDXPP,2020-02-02,Grass2Cash RHoMIS baseline survey in Kenya,Social Sciences,Household income,AGROVOC,http://aims.fao.org/aos/agrovoc/c_742cce5e
3675166,https://doi.org/10.7910/DVN/EZDXPP,2020-02-02,Grass2Cash RHoMIS baseline survey in Kenya,Agricultural Sciences,Gender equality,AGROVOC,http://aims.fao.org/aos/agrovoc/c_03ae1678
3675166,https://doi.org/10.7910/DVN/EZDXPP,2020-02-02,Grass2Cash RHoMIS baseline survey in Kenya,Earth and Environmental Sciences,Gender equality,AGROVOC,http://aims.fao.org/aos/agrovoc/c_03ae1678
3675166,https://doi.org/10.7910/DVN/EZDXPP,2020-02-02,Grass2Cash RHoMIS baseline survey in Kenya,Social Sciences,Gender equality,AGROVOC,http://aims.fao.org/aos/agrovoc/c_03ae1678
3675166,https://doi.org/10.7910/DVN/EZDXPP,2020-02-02,Grass2Cash RHoMIS baseline survey in Kenya,Agricultural Sciences,Food security,AGROVOC,http://aims.fao.org/aos/agrovoc/c_10967
3675166,https://doi.org/10.7910/DVN/EZDXPP,2020-02-02,Grass2Cash RHoMIS baseline survey in Kenya,Earth and Environmental Sciences,Food security,AGROVOC,http://aims.fao.org/aos/agrovoc/c_10967
3675166,https://doi.org/10.7910/DVN/EZDXPP,2020-02-02,Grass2Cash RHoMIS baseline survey in Kenya,Social Sciences,Food security,AGROVOC,http://aims.fao.org/aos/agrovoc/c_10967
3675166,https://doi.org/10.7910/DVN/EZDXPP,2020-02-02,Grass2Cash RHoMIS baseline survey in Kenya,Agricultural Sciences,Africa,Research Region,
3675166,https://doi.org/10.7910/DVN/EZDXPP,2020-02-02,Grass2Cash RHoMIS baseline survey in Kenya,Earth and Environmental Sciences,Africa,Research Region,
3675166,https://doi.org/10.7910/DVN/EZDXPP,2020-02-02,Grass2Cash RHoMIS baseline survey in Kenya,Social Sciences,Africa,Research Region,
3675166,https://doi.org/10.7910/DVN/EZDXPP,2020-02-02,Grass2Cash RHoMIS baseline survey in Kenya,Agricultural Sciences,Crops for Nutrition and Health,Research Lever,
3675166,https://doi.org/10.7910/DVN/EZDXPP,2020-02-02,Grass2Cash RHoMIS baseline survey in Kenya,Earth and Environmental Sciences,Crops for Nutrition and Health,Research Lever,
3675166,https://doi.org/10.7910/DVN/EZDXPP,2020-02-02,Grass2Cash RHoMIS baseline survey in Kenya,Social Sciences,Crops for Nutrition and Health,Research Lever,
3678040,https://doi.org/10.7910/DVN/WEZ9FF,2020-02-07,Grass2Cash RHoMIS baseline survey in Ethiopia,Agricultural Sciences,Farming systems,AGROVOC,http://aims.fao.org/aos/agrovoc/c_2807
3678040,https://doi.org/10.7910/DVN/WEZ9FF,2020-02-07,Grass2Cash RHoMIS baseline survey in Ethiopia,Earth and Environmental Sciences,Farming systems,AGROVOC,http://aims.fao.org/aos/agrovoc/c_2807
3678040,https://doi.org/10.7910/DVN/WEZ9FF,2020-02-07,Grass2Cash RHoMIS baseline survey in Ethiopia,Social Sciences,Farming systems,AGROVOC,http://aims.fao.org/aos/agrovoc/c_2807
3678040,https://doi.org/10.7910/DVN/WEZ9FF,2020-02-07,Grass2Cash RHoMIS baseline survey in Ethiopia,Agricultural Sciences,Household income,AGROVOC,http://aims.fao.org/aos/agrovoc/c_742cce5e
3678040,https://doi.org/10.7910/DVN/WEZ9FF,2020-02-07,Grass2Cash RHoMIS baseline survey in Ethiopia,Earth and Environmental Sciences,Household income,AGROVOC,http://aims.fao.org/aos/agrovoc/c_742cce5e
3678040,https://doi.org/10.7910/DVN/WEZ9FF,2020-02-07,Grass2Cash RHoMIS baseline survey in Ethiopia,Social Sciences,Household income,AGROVOC,http://aims.fao.org/aos/agrovoc/c_742cce5e
3678040,https://doi.org/10.7910/DVN/WEZ9FF,2020-02-07,Grass2Cash RHoMIS baseline survey in Ethiopia,Agricultural Sciences,Gender equality,AGROVOC,http://aims.fao.org/aos/agrovoc/c_03ae1678
3678040,https://doi.org/10.7910/DVN/WEZ9FF,2020-02-07,Grass2Cash RHoMIS baseline survey in Ethiopia,Earth and Environmental Sciences,Gender equality,AGROVOC,http://aims.fao.org/aos/agrovoc/c_03ae1678
3678040,https://doi.org/10.7910/DVN/WEZ9FF,2020-02-07,Grass2Cash RHoMIS baseline survey in Ethiopia,Social Sciences,Gender equality,AGROVOC,http://aims.fao.org/aos/agrovoc/c_03ae1678
3678040,https://doi.org/10.7910/DVN/WEZ9FF,2020-02-07,Grass2Cash RHoMIS baseline survey in Ethiopia,Agricultural Sciences,Food security,AGROVOC,http://aims.fao.org/aos/agrovoc/c_10967
3678040,https://doi.org/10.7910/DVN/WEZ9FF,2020-02-07,Grass2Cash RHoMIS baseline survey in Ethiopia,Earth and Environmental Sciences,Food security,AGROVOC,http://aims.fao.org/aos/agrovoc/c_10967
3678040,https://doi.org/10.7910/DVN/WEZ9FF,2020-02-07,Grass2Cash RHoMIS baseline survey in Ethiopia,Social Sciences,Food security,AGROVOC,http://aims.fao.org/aos/agrovoc/c_10967
3678040,https://doi.org/10.7910/DVN/WEZ9FF,2020-02-07,Grass2Cash RHoMIS baseline survey in Ethiopia,Agricultural Sciences,Agronomy,AGROVOC,http://aims.fao.org/aos/agrovoc/c_211
3678040,https://doi.org/10.7910/DVN/WEZ9FF,2020-02-07,Grass2Cash RHoMIS baseline survey in Ethiopia,Earth and Environmental Sciences,Agronomy,AGROVOC,http://aims.fao.org/aos/agrovoc/c_211
3678040,https://doi.org/10.7910/DVN/WEZ9FF,2020-02-07,Grass2Cash RHoMIS baseline survey in Ethiopia,Social Sciences,Agronomy,AGROVOC,http://aims.fao.org/aos/agrovoc/c_211
3678040,https://doi.org/10.7910/DVN/WEZ9FF,2020-02-07,Grass2Cash RHoMIS baseline survey in Ethiopia,Agricultural Sciences,Africa,Research Region,
3678040,https://doi.org/10.7910/DVN/WEZ9FF,2020-02-07,Grass2Cash RHoMIS baseline survey in Ethiopia,Earth and Environmental Sciences,Africa,Research Region,
3678040,https://doi.org/10.7910/DVN/WEZ9FF,2020-02-07,Grass2Cash RHoMIS baseline survey in Ethiopia,Social Sciences,Africa,Research Region,
3678040,https://doi.org/10.7910/DVN/WEZ9FF,2020-02-07,Grass2Cash RHoMIS baseline survey in Ethiopia,Agricultural Sciences,Crops for Nutrition and Health,Research Lever,
3678040,https://doi.org/10.7910/DVN/WEZ9FF,2020-02-07,Grass2Cash RHoMIS baseline survey in Ethiopia,Earth and Environmental Sciences,Crops for Nutrition and Health,Research Lever,
3678040,https://doi.org/10.7910/DVN/WEZ9FF,2020-02-07,Grass2Cash RHoMIS baseline survey in Ethiopia,Social Sciences,Crops for Nutrition and Health,Research Lever,
3679016,https://doi.org/10.7910/DVN/9GBKPW,2020-02-10,Socio-economic baseline survey of selected households for Climate-Smart Dairy systems (CSD) in East Africa through improved forages and feeding strategies project,Agricultural Sciences,Household survey,AGROVOC,http://aims.fao.org/aos/agrovoc/c_53e2fc30
3679016,https://doi.org/10.7910/DVN/9GBKPW,2020-02-10,Socio-economic baseline survey of selected households for Climate-Smart Dairy systems (CSD) in East Africa through improved forages and feeding strategies project,Earth and Environmental Sciences,Household survey,AGROVOC,http://aims.fao.org/aos/agrovoc/c_53e2fc30
3679016,https://doi.org/10.7910/DVN/9GBKPW,2020-02-10,Socio-economic baseline survey of selected households for Climate-Smart Dairy systems (CSD) in East Africa through improved forages and feeding strategies project,Social Sciences,Household survey,AGROVOC,http://aims.fao.org/aos/agrovoc/c_53e2fc30
